trip_id,trip_number,station_id_depart,station_id_arrive,class_id,train_id,depart_datetime,arrive_datetime
1467,3900439792,New Zelmaview,Veroniquemouth,3,4,25-06-2020 14:23,25-06-2020 07:23
1468,5311649398,Port Mamieport,Renaport,2,12,05-05-2020 18:25,05-05-2020 05:25
1469,2985443445,Port Birgitmouth,West Palmirashire,1,12,06-04-2021 15:49,06-04-2021 10:49
1470,9244059096,Lake Shaylaton,East Linette,1,13,27-10-2020 03:27,26-10-2020 19:27
1471,6644479036,South Jameeborough,Armandoside,2,10,12-05-2022 01:18,11-05-2022 08:18
1472,7697837034,Tarenhaven,Walkermouth,3,3,26-12-2020 05:26,26-12-2020 00:26
1473,2380956500,Lake Jordonmouth,Franeckihaven,1,17,11-04-2021 19:30,10-04-2021 23:30
1474,5287235895,Jodyville,Blakeshire,2,7,02-04-2022 07:09,01-04-2022 13:09
1475,7006881852,South Lilly,East Lacresha,3,7,02-02-2021 08:49,02-02-2021 06:49
1476,6427978847,Lake Samuel,East Fidelabury,3,11,16-03-2022 15:26,15-03-2022 17:26
1477,7697640558,Watsicachester,Cristobalmouth,2,11,31-01-2020 00:01,30-01-2020 09:01
1478,8482337180,Port Koryfort,South Norberto,1,22,07-06-2021 10:36,06-06-2021 10:36
1479,7319866520,Adanfort,Shayneberg,1,22,13-11-2020 23:40,13-11-2020 20:40
1480,4326762080,Lake Wes,Robertmouth,2,22,27-03-2021 10:53,27-03-2021 08:53
1481,6007269799,Greenport,Breitenbergchester,2,12,16-10-2020 23:14,16-10-2020 14:14
1482,7985331553,North Fredric,Andresmouth,3,20,26-12-2020 16:59,25-12-2020 16:59
1483,8612579237,Port Hiram,Reichertton,3,6,28-11-2020 11:11,28-11-2020 10:11
1484,8941568653,Bauchtown,New Hipolitoshire,2,11,20-10-2020 09:30,20-10-2020 01:30
1485,3463373218,East Kennithton,Alvamouth,2,14,25-05-2021 04:31,24-05-2021 16:31
1486,9016543105,New Eusebioside,Brandonfurt,3,14,30-10-2021 17:54,29-10-2021 18:54
1487,1532819780,Thielfurt,Port Lino,3,8,06-03-2021 20:49,06-03-2021 18:49
1488,8341416110,South Asialand,South Markitamouth,1,8,31-12-2021 17:15,30-12-2021 23:15
1489,6168001565,Lake Dustyville,Priceburgh,1,5,01-03-2021 16:32,01-03-2021 04:32
1490,9487989852,Lake Sethbury,Emmerichfurt,3,16,01-04-2021 06:35,31-03-2021 08:35
1491,5543870119,Bechtelarville,East Napoleon,2,20,08-12-2021 01:27,07-12-2021 14:27
1492,6949570445,Hoegerfort,Donnettaton,3,20,10-03-2021 14:55,10-03-2021 04:55
1493,6097524939,Hagenesburgh,Maureenside,1,19,27-01-2020 05:26,26-01-2020 05:26
1494,5637181573,Shelleytown,Lenardborough,1,19,28-10-2020 19:12,28-10-2020 11:12
1495,1105635283,East Stantonburgh,North Montehaven,2,9,25-10-2021 05:58,25-10-2021 01:58
1496,4464193250,South Danica,East Larueview,2,21,31-07-2020 05:11,30-07-2020 06:11
1497,3836629139,Buckridgeside,Sauerton,2,21,15-01-2020 15:05,15-01-2020 04:05
1498,3704037620,Lake Bobetteberg,West Timothyton,1,17,21-12-2021 05:45,20-12-2021 10:45
1499,4217439868,West Erasmo,South Azucena,3,16,31-07-2020 01:26,30-07-2020 04:26
1500,7566585582,Lake Robby,New Fredia,1,16,06-10-2021 13:09,06-10-2021 07:09
1501,1427586084,Lake Robbie,Nichollefurt,2,15,07-10-2020 00:21,06-10-2020 06:21
1502,4112028036,West Patriabury,Ritchieburgh,3,10,19-03-2022 09:24,18-03-2022 21:24
1503,6727478742,South Domenicaport,Lake Jameyfort,1,10,27-07-2020 16:04,27-07-2020 07:04
1504,7130064605,Satterfieldberg,Raynorton,1,16,24-08-2020 01:10,23-08-2020 07:10
1505,2428552648,Zboncakport,East Hyman,2,5,23-07-2020 00:10,22-07-2020 05:10
1506,7155913113,Marquardtmouth,Lake Koryview,1,5,15-01-2022 21:20,15-01-2022 11:20
1507,3311715170,Douglaston,Lefflerville,2,12,27-02-2022 03:28,26-02-2022 03:28
1508,9010601353,Lanemouth,Jakubowskiberg,2,12,26-09-2021 23:15,26-09-2021 19:15
1509,9038703240,Port Angleaburgh,Tyraberg,1,20,15-01-2021 13:40,15-01-2021 02:40
1510,7818078718,Stephentown,Keithview,2,20,01-01-2021 15:54,01-01-2021 12:54
1511,8660069034,Sanfordland,Kariechester,1,20,11-04-2022 03:53,10-04-2022 15:53
1512,5014956879,North Erickaside,South Santo,3,20,14-05-2021 07:51,14-05-2021 05:51
1513,4844181058,New Sharlamouth,New Winstonmouth,1,21,18-07-2020 07:33,17-07-2020 08:33
1514,5275494481,Johnstonview,West Jolene,2,21,21-04-2021 11:08,21-04-2021 06:08
1515,7398460409,West Dannafurt,North Sammy,1,10,10-02-2022 03:52,09-02-2022 07:52
1516,4433200848,South Sung,South Judeberg,1,10,17-05-2022 02:59,16-05-2022 03:59
1517,9036171784,West Ayako,Diegoport,2,1,04-02-2020 21:26,04-02-2020 08:26
1518,1040121926,West Ellieborough,Feilfort,2,1,14-02-2022 12:21,13-02-2022 14:21
1519,8965847759,Chelseashire,Stiedemannmouth,2,4,15-11-2021 01:25,14-11-2021 14:25
1520,7521597479,South Elaine,Port Rhettstad,2,8,19-01-2022 14:59,19-01-2022 10:59
1521,3768086502,Kochshire,West Eliseochester,2,7,04-08-2021 06:01,03-08-2021 13:01
1522,2279373441,Lake Clementmouth,Rosenbaumburgh,1,7,19-07-2021 09:06,19-07-2021 04:06
1523,3245646218,East Olinberg,East Carisa,2,12,23-09-2020 03:27,22-09-2020 21:27
1524,8106012285,South Melbaton,Marshalltown,2,12,25-05-2021 03:05,24-05-2021 18:05
1525,7141812127,Broderickberg,Lake Edgardofort,2,18,25-01-2022 14:20,24-01-2022 23:20
1526,4477453889,Renettaside,Annitaton,3,6,17-03-2020 08:42,16-03-2020 16:42
1527,5060685060,Blandatown,Langoshburgh,1,6,08-10-2021 16:09,08-10-2021 01:09
1528,9545484062,Lake Aubrey,New Alonzo,1,9,28-01-2021 11:59,27-01-2021 16:59
1529,6066918351,West Ernestofort,East Reggiefurt,2,4,06-01-2022 16:57,05-01-2022 18:57
1530,3965522612,East Cyrilfurt,Dollieton,3,4,14-12-2020 05:16,13-12-2020 08:16
1531,6547652668,Port Santanaborough,Nienowberg,3,22,02-03-2022 04:41,01-03-2022 11:41
1532,6955503781,South Nicholas,Ashelyside,3,7,12-06-2021 13:00,12-06-2021 06:00
1533,7403503452,Raynorland,Lake Brandenfort,3,7,23-02-2022 22:58,23-02-2022 21:58
1534,1433835454,Armstrongton,Galenfort,3,19,29-12-2021 12:39,29-12-2021 07:39
1535,3924136573,Cummingsbury,Cormierborough,1,19,08-07-2020 06:12,07-07-2020 15:12
1536,3863772037,New Emiliohaven,Aprylshire,1,19,28-03-2022 02:31,27-03-2022 12:31
1537,4307283460,Port Alyse,Marlahaven,1,7,11-08-2021 21:42,11-08-2021 20:42
1538,4854326099,Milanburgh,New Tarenhaven,1,4,29-01-2020 16:36,28-01-2020 20:36
1539,8154193946,Lake Aaron,West Brendan,3,4,19-12-2021 10:15,18-12-2021 21:15
1540,2777572816,New Meghannfurt,Macejkovicburgh,3,18,12-02-2022 13:04,12-02-2022 08:04
1541,3922867612,Lake Terence,North Chiekoshire,2,16,22-11-2021 16:48,22-11-2021 11:48
1542,4495687759,Port Walkerberg,South Santo,1,13,15-01-2021 01:52,14-01-2021 17:52
1543,2593692705,Frankieville,Dietrichton,3,13,14-01-2021 18:26,14-01-2021 12:26
1544,2412857856,Alonsoberg,Denesikhaven,3,14,12-10-2020 12:46,11-10-2020 21:46
1545,8698074321,Lefflerchester,East Shauntamouth,2,14,08-08-2021 14:47,07-08-2021 18:47
1546,4120864256,Corinnaton,West Monteview,1,12,28-04-2020 02:52,27-04-2020 23:52
1547,1985679153,Runolfsdottirview,Karlview,2,7,24-06-2020 16:04,24-06-2020 15:04
1548,5317642006,Danaeton,West Keena,2,7,10-10-2020 09:52,10-10-2020 03:52
1549,6448884497,Norbertport,Kuhlmanberg,3,12,23-04-2022 02:02,22-04-2022 23:02
